5-DämpfExz-7.00V-0.2A	5-DämpfExz-7.00V-0.2A	5-DämpfExz-7.00V-0.2A	5-DämpfExz-7.00V-0.2A	5-DämpfExz-7.00V-0.2A	5-DämpfExz-7.00V-0.2A	5-DämpfExz-7.00V-0.2A	5-DämpfExz-7.50V-0.2A	5-DämpfExz-7.50V-0.2A	5-DämpfExz-7.50V-0.2A	5-DämpfExz-7.50V-0.2A	5-DämpfExz-7.50V-0.2A	5-DämpfExz-7.50V-0.2A	5-DämpfExz-7.50V-0.2A	5-DämpfExz-8.00V-0.2A	5-DämpfExz-8.00V-0.2A	5-DämpfExz-8.00V-0.2A	5-DämpfExz-8.00V-0.2A	5-DämpfExz-8.00V-0.2A	5-DämpfExz-8.00V-0.2A	5-DämpfExz-8.00V-0.2A	5-DämpfExz-8.50V-0.2A	5-DämpfExz-8.50V-0.2A	5-DämpfExz-8.50V-0.2A	5-DämpfExz-8.50V-0.2A	5-DämpfExz-8.50V-0.2A	5-DämpfExz-8.50V-0.2A	5-DämpfExz-8.50V-0.2A	5-DämpfExz-9.50V-0.2A	5-DämpfExz-9.50V-0.2A	5-DämpfExz-9.50V-0.2A	5-DämpfExz-9.50V-0.2A	5-DämpfExz-9.50V-0.2A	5-DämpfExz-9.50V-0.2A	5-DämpfExz-9.50V-0.2A	5-DämpfExz-9.25V-0.2A	5-DämpfExz-9.25V-0.2A	5-DämpfExz-9.25V-0.2A	5-DämpfExz-9.25V-0.2A	5-DämpfExz-9.25V-0.2A	5-DämpfExz-9.25V-0.2A	5-DämpfExz-9.25V-0.2A	5-DämpfExz-9.50V-0.2A	5-DämpfExz-9.50V-0.2A	5-DämpfExz-9.50V-0.2A	5-DämpfExz-9.50V-0.2A	5-DämpfExz-9.50V-0.2A	5-DämpfExz-9.50V-0.2A	5-DämpfExz-9.50V-0.2A	5-DämpfExz-9.75V-0.2A	5-DämpfExz-9.75V-0.2A	5-DämpfExz-9.75V-0.2A	5-DämpfExz-9.75V-0.2A	5-DämpfExz-9.75V-0.2A	5-DämpfExz-9.75V-0.2A	5-DämpfExz-9.75V-0.2A	5-DämpfExz-10.00V-0.2A	5-DämpfExz-10.00V-0.2A	5-DämpfExz-10.00V-0.2A	5-DämpfExz-10.00V-0.2A	5-DämpfExz-10.00V-0.2A	5-DämpfExz-10.00V-0.2A	5-DämpfExz-10.00V-0.2A	5-DämpfExz-10.50V-0.2A	5-DämpfExz-10.50V-0.2A	5-DämpfExz-10.50V-0.2A	5-DämpfExz-10.50V-0.2A	5-DämpfExz-10.50V-0.2A	5-DämpfExz-10.50V-0.2A	5-DämpfExz-10.50V-0.2A	5-DämpfExz-11.00V-0.2A	5-DämpfExz-11.00V-0.2A	5-DämpfExz-11.00V-0.2A	5-DämpfExz-11.00V-0.2A	5-DämpfExz-11.00V-0.2A	5-DämpfExz-11.00V-0.2A	5-DämpfExz-11.00V-0.2A	5-DämpfExz-11.50V-0.2A	5-DämpfExz-11.50V-0.2A	5-DämpfExz-11.50V-0.2A	5-DämpfExz-11.50V-0.2A	5-DämpfExz-11.50V-0.2A	5-DämpfExz-11.50V-0.2A	5-DämpfExz-11.50V-0.2A	5-DämpfExz-9.17V-0.2A	5-DämpfExz-9.17V-0.2A	5-DämpfExz-9.17V-0.2A	5-DämpfExz-9.17V-0.2A	5-DämpfExz-9.17V-0.2A	5-DämpfExz-9.17V-0.2A	5-DämpfExz-9.17V-0.2A	5-DämpfExz-9.38V-0.2A	5-DämpfExz-9.38V-0.2A	5-DämpfExz-9.38V-0.2A	5-DämpfExz-9.38V-0.2A	5-DämpfExz-9.38V-0.2A	5-DämpfExz-9.38V-0.2A	5-DämpfExz-9.38V-0.2A	5-DämpfExz-9.62V-0.2A	5-DämpfExz-9.62V-0.2A	5-DämpfExz-9.62V-0.2A	5-DämpfExz-9.62V-0.2A	5-DämpfExz-9.62V-0.2A	5-DämpfExz-9.62V-0.2A	5-DämpfExz-9.62V-0.2A	5-DämpfExz-9.88V-0.2A	5-DämpfExz-9.88V-0.2A	5-DämpfExz-9.88V-0.2A	5-DämpfExz-9.88V-0.2A	5-DämpfExz-9.88V-0.2A	5-DämpfExz-9.88V-0.2A	5-DämpfExz-9.88V-0.2A	5-DämpfExz-9.70V-0.2A	5-DämpfExz-9.70V-0.2A	5-DämpfExz-9.70V-0.2A	5-DämpfExz-9.70V-0.2A	5-DämpfExz-9.70V-0.2A	5-DämpfExz-9.70V-0.2A	5-DämpfExz-9.70V-0.2A	5-DämpfExz-9.57V-0.2A	5-DämpfExz-9.57V-0.2A	5-DämpfExz-9.57V-0.2A	5-DämpfExz-9.57V-0.2A	5-DämpfExz-9.57V-0.2A	5-DämpfExz-9.57V-0.2A	5-DämpfExz-9.57V-0.2A	5-DämpfExz-12.00V-0.2A	5-DämpfExz-12.00V-0.2A	5-DämpfExz-12.00V-0.2A	5-DämpfExz-12.00V-0.2A	5-DämpfExz-12.00V-0.2A	5-DämpfExz-12.00V-0.2A	5-DämpfExz-12.00V-0.2A	5-DämpfExz-12.50V-0.2A	5-DämpfExz-12.50V-0.2A	5-DämpfExz-12.50V-0.2A	5-DämpfExz-12.50V-0.2A	5-DämpfExz-12.50V-0.2A	5-DämpfExz-12.50V-0.2A	5-DämpfExz-12.50V-0.2A
10,950	1,832	0,958	-10,053	0,0437	0,023	-0,240	10,950	0,592	-2,372	-10,053	0,0141	-0,057	-0,240	10,950	0,851	5,262	6,597	0,0203	0,126	0,158	10,950	3,421	-8,325	-15,237	0,0817	-0,199	-0,364	10,950	1,580	22,038	-22,305	0,0377	0,526	-0,533	10,950	6,637	34,840	35,814	0,1584	0,832	0,855	10,950	18,550	15,818	-233,735	0,4428	0,378	-5,580	10,950	-6,242	-5,309	92,991	-0,1490	-0,127	2,220	10,950	-1,627	12,189	24,033	-0,0389	0,291	0,574	10,950	1,324	-4,587	-33,301	0,0316	-0,110	-0,795	10,950	1,846	-4,131	-22,777	0,0441	-0,099	-0,544	10,950	-0,052	1,759	21,834	-0,0012	0,042	0,521	10,950	-0,041	-17,294	-118,909	-9,7500E-4	-0,413	-2,839	10,950	-14,599	-46,684	61,261	-0,3485	-1,115	1,463	10,950	-14,187	-56,753	44,925	-0,3387	-1,355	1,073	10,950	-1,887	13,792	-27,646	-0,0450	0,329	-0,660	10,950	-1,107	-17,420	51,208	-0,0264	-0,416	1,223	10,950	-12,248	20,750	230,279	-0,2924	0,495	5,498	10,950	0,275	3,738	-6,597	0,0066	0,089	-0,158	10,950	-0,253	3,362	4,398	-0,0060	0,080	0,105
11,000	1,868	0,440	-10,053	0,0446	0,011	-0,240	11,000	0,460	-2,843	-8,796	0,0110	-0,068	-0,210	11,000	1,123	5,513	3,299	0,0268	0,132	0,079	11,000	2,986	-8,938	-8,954	0,0713	-0,213	-0,214	11,000	2,655	20,452	-40,369	0,0634	0,488	-0,964	11,000	8,424	35,924	7,069	0,2011	0,858	0,169	11,000	19,046	3,770	-242,688	0,4547	0,090	-5,794	11,000	-6,390	-0,550	94,719	-0,1526	-0,013	2,261	11,000	-0,986	13,085	10,996	-0,0236	0,312	0,262	11,000	1,052	-6,142	-27,646	0,0251	-0,147	-0,660	11,000	1,610	-5,152	-17,122	0,0384	-0,123	-0,409	11,000	0,063	2,812	19,478	0,0015	0,067	0,465	11,000	-1,056	-22,839	-100,688	-0,0252	-0,545	-2,404	11,000	-16,855	-42,616	98,175	-0,4024	-1,017	2,344	11,000	-16,969	-53,234	92,677	-0,4051	-1,271	2,213	11,000	-1,232	12,048	-41,312	-0,0294	0,288	-0,986	11,000	-1,915	-14,451	66,288	-0,0457	-0,345	1,583	11,000	-10,922	31,714	207,188	-0,2607	0,757	4,946	11,000	0,454	3,267	-11,938	0,0108	0,078	-0,285	11,000	-0,079	3,440	-1,414	-0,0019	0,082	-0,034
11,050	1,876	-0,047	-8,954	0,0448	-0,001	-0,214	11,050	0,308	-3,252	-7,697	0,0074	-0,078	-0,184	11,050	1,403	5,592	-0,157	0,0335	0,134	-0,004	11,050	2,527	-9,221	-2,356	0,0603	-0,220	-0,056	11,050	3,625	18,001	-56,392	0,0866	0,430	-1,346	11,050	10,229	35,547	-22,777	0,2442	0,849	-0,544	11,050	18,927	-8,451	-240,018	0,4518	-0,202	-5,730	11,050	-6,297	4,163	92,049	-0,1503	0,099	2,197	11,050	-0,319	13,289	-2,670	-0,0076	0,317	-0,064	11,050	0,710	-7,351	-20,106	0,0169	-0,175	-0,480	11,050	1,330	-5,843	-10,210	0,0318	-0,139	-0,244	11,050	0,229	3,707	15,708	0,0055	0,089	0,375	11,050	-2,325	-27,363	-77,912	-0,0555	-0,653	-1,860	11,050	-18,861	-36,867	129,591	-0,4503	-0,880	3,094	11,050	-19,511	-47,485	134,303	-0,4658	-1,134	3,206	11,050	-0,682	9,660	-52,779	-0,0163	0,231	-1,260	11,050	-2,553	-10,791	78,383	-0,0609	-0,258	1,871	11,050	-9,076	41,469	178,443	-0,2167	0,990	4,260	11,050	0,602	2,545	-16,650	0,0144	0,061	-0,398	11,050	0,091	3,220	-6,912	0,0022	0,077	-0,165
11,100	1,863	-0,456	-7,854	0,0445	-0,011	-0,187	11,100	0,135	-3,613	-6,126	0,0032	-0,086	-0,146	11,100	1,682	5,498	-3,770	0,0402	0,131	-0,090	11,100	2,064	-9,173	4,084	0,0493	-0,219	0,097	11,100	4,455	14,813	-70,215	0,1064	0,354	-1,676	11,100	11,979	33,646	-53,721	0,2860	0,803	-1,282	11,100	18,201	-20,232	-226,509	0,4345	-0,483	-5,407	11,100	-5,974	8,655	86,237	-0,1426	0,207	2,059	11,100	0,342	12,818	-16,179	0,0082	0,306	-0,386	11,100	0,317	-8,152	-11,467	0,0076	-0,195	-0,274	11,100	1,026	-6,173	-2,985	0,0245	-0,147	-0,071	11,100	0,434	4,383	10,839	0,0104	0,105	0,259	11,100	-3,792	-30,631	-51,522	-0,0905	-0,731	-1,230	11,100	-20,541	-29,657	156,609	-0,4904	-0,708	3,739	11,100	-21,718	-39,804	170,589	-0,5185	-0,950	4,072	11,100	-0,265	6,770	-61,732	-0,0063	0,162	-1,474	11,100	-2,994	-6,613	86,394	-0,0715	-0,158	2,062	11,100	-6,775	49,559	141,529	-0,1617	1,183	3,379	11,100	0,708	1,602	-20,106	0,0169	0,038	-0,480	11,100	0,243	2,749	-11,781	0,0058	0,066	-0,281
11,150	1,830	-0,833	-7,540	0,0437	-0,020	-0,180	11,150	-0,053	-3,864	-3,927	-0,0013	-0,092	-0,094	11,150	1,953	5,215	-7,540	0,0466	0,125	-0,180	11,150	1,610	-8,812	10,839	0,0384	-0,210	0,259	11,150	5,107	10,980	-81,839	0,1219	0,262	-1,954	11,150	13,594	30,175	-83,409	0,3245	0,720	-1,991	11,150	16,903	-31,102	-203,104	0,4035	-0,743	-4,849	11,150	-5,432	12,786	76,812	-0,1297	0,305	1,834	11,150	0,963	11,671	-29,374	0,0230	0,279	-0,701	11,150	-0,105	-8,498	-2,042	-0,0025	-0,203	-0,049	11,150	0,713	-6,142	4,555	0,0170	-0,147	0,109	11,150	0,668	4,791	4,712	0,0159	0,114	0,113	11,150	-5,388	-32,516	-24,347	-0,1286	-0,776	-0,581	11,150	-21,826	-21,206	177,343	-0,5211	-0,506	4,234	11,150	-23,491	-30,426	199,805	-0,5608	-0,726	4,770	11,150	-0,005	3,487	-67,073	-1,1250E-4	0,083	-1,601	11,150	-3,214	-2,152	89,693	-0,0767	-0,051	2,141	11,150	-4,120	55,622	99,117	-0,0984	1,328	2,366	11,150	0,762	0,534	-21,363	0,0182	0,013	-0,510	11,150	0,366	2,042	-16,179	0,0087	0,049	-0,386
11,200	1,780	-1,210	-7,697	0,0425	-0,029	-0,184	11,200	-0,251	-4,006	-1,571	-0,0060	-0,096	-0,038	11,200	2,204	4,744	-11,153	0,0526	0,113	-0,266	11,200	1,183	-8,090	17,593	0,0282	-0,193	0,420	11,200	5,553	6,629	-90,164	0,1326	0,158	-2,153	11,200	14,996	25,306	-109,485	0,3580	0,604	-2,614	11,200	15,091	-40,542	-169,332	0,3603	-0,968	-4,043	11,200	-4,695	16,336	63,460	-0,1121	0,390	1,515	11,200	1,510	9,880	-41,155	0,0360	0,236	-0,983	11,200	-0,533	-8,357	7,540	-0,0127	-0,200	0,180	11,200	0,412	-5,718	12,566	0,0098	-0,136	0,300	11,200	0,913	4,854	-1,728	0,0218	0,116	-0,041	11,200	-7,043	-33,065	2,513	-0,1681	-0,789	0,060	11,200	-22,662	-11,922	189,752	-0,5410	-0,285	4,530	11,200	-24,760	-19,823	219,912	-0,5911	-0,473	5,250	11,200	0,083	0,063	-67,544	0,0020	0,002	-1,613	11,200	-3,209	2,356	88,907	-0,0766	0,056	2,123	11,200	-1,213	59,470	51,365	-0,0289	1,420	1,226	11,200	0,762	-0,534	-20,735	0,0182	-0,013	-0,495	11,200	0,448	1,131	-19,007	0,0107	0,027	-0,454
11,250	1,709	-1,602	-7,540	0,0408	-0,038	-0,180	11,250	-0,454	-4,021	0,785	-0,0108	-0,096	0,019	11,250	2,427	4,100	-14,451	0,0579	0,098	-0,345	11,250	0,801	-7,053	23,562	0,0191	-0,168	0,563	11,250	5,770	1,963	-93,620	0,1377	0,047	-2,235	11,250	16,124	19,227	-131,162	0,3849	0,459	-3,131	11,250	12,849	-48,035	-128,177	0,3067	-1,147	-3,060	11,250	-3,798	19,132	47,281	-0,0907	0,457	1,129	11,250	1,951	7,556	-50,580	0,0466	0,180	-1,208	11,250	-0,941	-7,744	16,650	-0,0225	-0,185	0,398	11,250	0,141	-4,885	20,106	0,0034	-0,117	0,480	11,250	1,153	4,618	-8,011	0,0275	0,110	-0,191	11,250	-8,694	-32,264	29,531	-0,2076	-0,770	0,705	11,250	-23,018	-2,231	194,622	-0,5495	-0,053	4,646	11,250	-25,474	-8,435	230,750	-0,6081	-0,201	5,509	11,250	0,002	-3,267	-64,717	3,7500E-5	-0,078	-1,545	11,250	-2,978	6,739	84,352	-0,0711	0,161	2,014	11,250	1,827	60,758	-0,785	0,0436	1,451	-0,019	11,250	0,708	-1,539	-18,850	0,0169	-0,037	-0,450	11,250	0,479	0,141	-19,321	0,0114	0,003	-0,461
11,300	1,619	-1,963	-6,912	0,0387	-0,047	-0,165	11,300	-0,653	-3,927	3,299	-0,0156	-0,094	0,079	11,300	2,614	3,299	-17,279	0,0624	0,079	-0,412	11,300	0,478	-5,733	28,746	0,0114	-0,137	0,686	11,300	5,749	-2,733	-92,363	0,1373	-0,065	-2,205	11,300	16,919	12,189	-146,555	0,4039	0,291	-3,499	11,300	10,287	-53,360	-81,367	0,2456	-1,274	-1,942	11,300	-2,782	21,064	28,903	-0,0664	0,503	0,690	11,300	2,265	4,822	-57,177	0,0541	0,115	-1,365	11,300	-1,307	-6,692	25,133	-0,0312	-0,160	0,600	11,300	-0,077	-3,707	26,389	-0,0018	-0,089	0,630	11,300	1,374	4,053	-14,294	0,0328	0,097	-0,341	11,300	-10,270	-30,112	55,920	-0,2452	-0,719	1,335	11,300	-22,885	7,540	192,266	-0,5463	0,180	4,590	11,300	-25,604	3,252	232,164	-0,6112	0,078	5,542	11,300	-0,243	-6,409	-59,690	-0,0058	-0,153	-1,425	11,300	-2,535	10,791	76,498	-0,0605	0,258	1,826	11,300	4,863	59,392	-54,821	0,1161	1,418	-1,309	11,300	0,608	-2,419	-16,179	0,0145	-0,058	-0,386	11,300	0,462	-0,801	-18,064	0,0110	-0,019	-0,431
11,350	1,513	-2,293	-6,283	0,0361	-0,055	-0,150	11,350	-0,847	-3,691	6,126	-0,0202	-0,088	0,146	11,350	2,757	2,372	-19,478	0,0658	0,057	-0,465	11,350	0,228	-4,178	32,830	0,0054	-0,100	0,784	11,350	5,496	-7,273	-87,651	0,1312	-0,174	-2,092	11,350	17,343	4,571	-154,252	0,4140	0,109	-3,682	11,350	7,513	-56,172	-30,631	0,1794	-1,341	-0,731	11,350	-1,692	22,023	8,482	-0,0404	0,526	0,203	11,350	2,433	1,838	-60,476	0,0581	0,044	-1,444	11,350	-1,610	-5,231	32,673	-0,0384	-0,125	0,780	11,350	-0,229	-2,246	30,473	-0,0055	-0,054	0,727	11,350	1,558	3,189	-19,792	0,0372	0,076	-0,472	11,350	-11,706	-26,672	79,797	-0,2794	-0,637	1,905	11,350	-22,264	16,996	182,370	-0,5315	0,406	4,354	11,350	-25,148	14,781	224,310	-0,6004	0,353	5,355	11,350	-0,639	-9,236	-51,993	-0,0153	-0,221	-1,241	11,350	-1,899	14,389	65,659	-0,0453	0,344	1,568	11,350	7,766	55,276	-108,385	0,1854	1,320	-2,587	11,350	0,467	-3,157	-12,566	0,0111	-0,075	-0,300	11,350	0,399	-1,665	-16,179	0,0095	-0,040	-0,386
11,400	1,390	-2,592	-5,341	0,0332	-0,062	-0,128	11,400	-1,023	-3,314	8,639	-0,0244	-0,079	0,206	11,400	2,851	1,351	-20,577	0,0681	0,032	-0,491	11,400	0,060	-2,450	35,343	0,0014	-0,059	0,844	11,400	5,022	-11,498	-79,325	0,1199	-0,275	-1,894	11,400	17,376	-3,236	-153,938	0,4148	-0,077	-3,675	11,400	4,670	-56,423	19,321	0,1115	-1,347	0,461	11,400	-0,580	21,913	-13,038	-0,0138	0,523	-0,311	11,400	2,449	-1,225	-60,319	0,0585	-0,029	-1,440	11,400	-1,830	-3,424	38,013	-0,0437	-0,082	0,908	11,400	-0,302	-0,660	31,102	-0,0072	-0,016	0,743	11,400	1,693	2,073	-24,033	0,0404	0,050	-0,574	11,400	-12,937	-22,133	99,589	-0,3088	-0,528	2,378	11,400	-21,185	25,777	165,248	-0,5058	0,615	3,945	11,400	-24,126	25,683	207,974	-0,5760	0,613	4,965	11,400	-1,167	-11,608	-41,783	-0,0279	-0,277	-0,998	11,400	-1,096	17,357	51,365	-0,0262	0,414	1,226	11,400	10,391	48,553	-157,708	0,2481	1,159	-3,765	11,400	0,292	-3,676	-7,697	0,0070	-0,088	-0,184	11,400	0,295	-2,419	-13,352	0,0071	-0,058	-0,319
11,450	1,253	-2,827	-3,927	0,0299	-0,068	-0,094	11,450	-1,178	-2,827	10,839	-0,0281	-0,068	0,259	11,450	2,892	0,314	-20,106	0,0690	0,007	-0,480	11,450	-0,017	-0,644	35,657	-4,1250E-4	-0,015	0,851	11,450	4,346	-15,205	-67,858	0,1038	-0,363	-1,620	11,450	17,020	-10,823	-146,555	0,4063	-0,258	-3,499	11,450	1,871	-54,240	67,230	0,0447	-1,295	1,605	11,450	0,500	20,719	-34,243	0,0119	0,495	-0,818	11,450	2,311	-4,194	-56,863	0,0552	-0,100	-1,358	11,450	-1,953	-1,429	40,369	-0,0466	-0,034	0,964	11,450	-0,295	0,864	29,217	-0,0070	0,021	0,698	11,450	1,766	0,785	-25,761	0,0422	0,019	-0,615	11,450	-13,919	-16,713	115,139	-0,3323	-0,399	2,749	11,450	-19,687	33,521	141,529	-0,4700	0,800	3,379	11,450	-22,580	35,579	183,626	-0,5391	0,849	4,384	11,450	-1,800	-13,415	-29,531	-0,0430	-0,320	-0,705	11,450	-0,163	19,525	33,929	-0,0039	0,466	0,810	11,450	12,621	39,506	-200,120	0,3013	0,943	-4,778	11,450	0,099	-3,927	-2,042	0,0024	-0,094	-0,049	11,450	0,157	-3,000	-9,268	0,0038	-0,072	-0,221
11,500	1,107	-2,985	-2,513	0,0264	-0,071	-0,060	11,500	-1,305	-2,231	12,409	-0,0312	-0,053	0,296	11,500	2,882	-0,660	-18,692	0,0688	-0,016	-0,446	11,500	-0,005	1,115	34,243	-1,1250E-4	0,027	0,817	11,500	3,501	-18,284	-53,878	0,0836	-0,437	-1,286	11,500	16,294	-17,891	-133,047	0,3890	-0,427	-3,176	11,500	-0,754	-49,700	109,956	-0,0180	-1,187	2,625	11,500	1,492	18,488	-54,193	0,0356	0,441	-1,294	11,500	2,029	-6,912	-50,894	0,0484	-0,165	-1,215	11,500	-1,973	0,613	40,212	-0,0471	0,015	0,960	11,500	-0,215	2,262	26,704	-0,0051	0,054	0,637	11,500	1,772	-0,503	-25,133	0,0423	-0,012	-0,600	11,500	-14,608	-10,619	125,978	-0,3487	-0,254	3,007	11,500	-17,833	39,930	113,097	-0,4257	0,953	2,700	11,500	-20,568	44,045	151,111	-0,4910	1,052	3,607	11,500	-2,509	-14,561	-15,551	-0,0599	-0,348	-0,371	11,500	0,856	20,750	14,451	0,0204	0,495	0,345	11,500	14,341	28,541	-232,478	0,3424	0,681	-5,550	11,500	-0,101	-3,880	4,084	-0,0024	-0,093	0,098	11,500	-0,005	-3,346	-4,398	-1,1250E-4	-0,080	-0,105
11,550	0,955	-3,079	-0,942	0,0228	-0,073	-0,022	11,550	-1,401	-1,587	13,666	-0,0334	-0,038	0,326	11,550	2,826	-1,555	-17,593	0,0675	-0,037	-0,420	11,550	0,094	2,780	32,201	0,0022	0,066	0,769	11,550	2,518	-20,593	-37,385	0,0601	-0,492	-0,892	11,550	15,230	-24,127	-113,412	0,3636	-0,576	-2,707	11,550	-3,099	-43,244	147,027	-0,0740	-1,032	3,510	11,550	2,348	15,300	-71,943	0,0561	0,365	-1,718	11,550	1,619	-9,283	-42,883	0,0387	-0,222	-1,024	11,550	-1,891	2,592	37,856	-0,0452	0,062	0,904	11,550	-0,069	3,534	23,719	-0,0016	0,084	0,566	11,550	1,715	-1,728	-23,405	0,0410	-0,041	-0,559	11,550	-14,981	-4,115	131,790	-0,3576	-0,098	3,146	11,550	-15,694	44,831	79,011	-0,3747	1,070	1,886	11,550	-18,176	50,690	112,783	-0,4339	1,210	2,692	11,550	-3,256	-14,970	-0,628	-0,0777	-0,357	-0,015	11,550	1,912	20,970	-5,655	0,0456	0,501	-0,135	11,550	15,475	16,258	-253,213	0,3695	0,388	-6,045	11,550	-0,289	-3,519	10,053	-0,0069	-0,084	0,240	11,550	-0,178	-3,440	0,942	-0,0042	-0,082	0,022
11,600	0,800	-3,079	0,942	0,0191	-0,073	0,022	11,600	-1,464	-0,864	14,451	-0,0349	-0,021	0,345	11,600	2,727	-2,419	-16,808	0,0651	-0,058	-0,401	11,600	0,273	4,335	30,002	0,0065	0,104	0,716	11,600	1,442	-22,023	-19,792	0,0344	-0,526	-0,473	11,600	13,881	-29,233	-88,907	0,3314	-0,698	-2,123	11,600	-5,078	-34,997	179,542	-0,1212	-0,836	4,286	11,600	3,022	11,294	-86,237	0,0721	0,270	-2,059	11,600	1,101	-11,200	-32,673	0,0263	-0,267	-0,780	11,600	-1,714	4,398	33,772	-0,0409	0,105	0,806	11,600	0,138	4,634	19,321	0,0033	0,111	0,461	11,600	1,599	-2,843	-20,577	0,0382	-0,068	-0,491	11,600	-15,020	2,560	131,947	-0,3586	0,061	3,150	11,600	-13,350	47,831	39,584	-0,3187	1,142	0,945	11,600	-15,499	55,323	68,644	-0,3700	1,321	1,639	11,600	-4,006	-14,624	14,294	-0,0956	-0,349	0,341	11,600	2,953	20,185	-25,604	0,0705	0,482	-0,611	11,600	15,967	3,220	-262,009	0,3812	0,077	-6,255	11,600	-0,452	-2,875	15,708	-0,0108	-0,069	0,375	11,600	-0,349	-3,252	6,597	-0,0083	-0,078	0,157
11,650	0,647	-2,985	2,827	0,0154	-0,071	0,067	11,650	-1,488	-0,141	13,509	-0,0355	-0,003	0,323	11,650	2,584	-3,236	-15,237	0,0617	-0,077	-0,364	11,650	0,528	5,781	27,018	0,0126	0,138	0,645	11,650	0,316	-22,572	-2,356	0,0075	-0,539	-0,056	11,650	12,307	-33,018	-60,476	0,2938	-0,788	-1,444	11,650	-6,599	-25,290	203,890	-0,1575	-0,604	4,868	11,650	3,478	6,676	-95,504	0,0830	0,159	-2,280	11,650	0,500	-12,551	-20,263	0,0119	-0,300	-0,484	11,650	-1,451	5,969	28,589	-0,0347	0,143	0,683	11,650	0,394	5,466	13,509	0,0094	0,131	0,322	11,650	1,431	-3,786	-16,493	0,0342	-0,090	-0,394	11,650	-14,725	9,079	126,292	-0,3515	0,217	3,015	11,650	-10,911	48,789	-0,628	-0,2605	1,165	-0,015	11,650	-12,643	57,554	19,164	-0,3018	1,374	0,458	11,650	-4,719	-13,540	28,589	-0,1126	-0,323	0,683	11,650	3,930	18,410	-44,768	0,0938	0,440	-1,069	11,650	15,798	-9,943	-258,082	0,3771	-0,237	-6,161	11,650	-0,576	-1,948	20,263	-0,0138	-0,047	0,484	11,650	-0,503	-2,780	12,095	-0,0120	-0,066	0,289
11,700	0,501	-2,796	4,869	0,0120	-0,067	0,116	11,700	-1,478	0,487	11,938	-0,0353	0,012	0,285	11,700	2,403	-3,943	-13,352	0,0574	-0,094	-0,319	11,700	0,851	7,037	22,462	0,0203	0,168	0,536	11,700	-0,815	-22,258	15,237	-0,0195	-0,531	0,364	11,700	10,579	-35,280	-29,374	0,2526	-0,842	-0,701	11,700	-7,607	-14,608	219,126	-0,1816	-0,349	5,231	11,700	3,690	1,744	-99,274	0,0881	0,042	-2,370	11,700	-0,154	-13,226	-6,754	-0,0037	-0,316	-0,161	11,700	-1,117	7,257	21,677	-0,0267	0,173	0,518	11,700	0,685	5,985	6,754	0,0164	0,143	0,161	11,700	1,221	-4,492	-10,996	0,0291	-0,107	-0,263	11,700	-14,112	15,190	116,396	-0,3369	0,363	2,779	11,700	-8,471	47,768	-42,412	-0,2022	1,140	-1,013	11,700	-9,744	57,240	-32,673	-0,2326	1,367	-0,780	11,700	-5,360	-11,765	41,626	-0,1279	-0,281	0,994	11,700	4,794	15,708	-62,361	0,1145	0,375	-1,489	11,700	14,973	-22,588	-242,531	0,3575	-0,539	-5,790	11,700	-0,647	-0,848	21,834	-0,0154	-0,020	0,521	11,700	-0,627	-2,042	16,965	-0,0150	-0,049	0,405
11,750	0,368	-2,498	6,912	0,0088	-0,060	0,165	11,750	-1,439	1,052	10,996	-0,0343	0,025	0,262	11,750	2,190	-4,571	-11,310	0,0523	-0,109	-0,270	11,750	1,232	8,027	17,122	0,0294	0,192	0,409	11,750	-1,910	-21,049	32,987	-0,0456	-0,503	0,788	11,750	8,779	-35,956	0,785	0,2096	-0,858	0,019	11,750	-8,060	-3,377	225,409	-0,1924	-0,081	5,381	11,750	3,652	-3,252	-98,175	0,0872	-0,078	-2,344	11,750	-0,823	-13,226	6,440	-0,0197	-0,316	0,154	11,750	-0,726	8,137	12,881	-0,0173	0,194	0,307	11,750	0,993	6,142	-0,785	0,0237	0,147	-0,019	11,750	0,982	-4,885	-4,398	0,0234	-0,117	-0,105	11,750	-13,206	20,719	102,573	-0,3153	0,495	2,449	11,750	-6,134	44,548	-85,451	-0,1464	1,064	-2,040	11,750	-6,919	54,287	-85,451	-0,1652	1,296	-2,040	11,750	-5,895	-9,378	52,465	-0,1407	-0,224	1,252	11,750	5,501	12,174	-76,969	0,1313	0,291	-1,837	11,750	13,539	-34,196	-216,770	0,3232	-0,816	-5,175	11,750	-0,661	0,236	20,420	-0,0158	0,006	0,488	11,750	-0,707	-1,084	19,478	-0,0169	-0,026	0,465
